Propriétaire de l’installation,Nom du site,Adresse du site,Municipalité du site,Secteur,District,Contaminant,Type de dépassement,Date du début du dépassement,Date de la fin du dépassement,Limite du contaminant,Unité du contaminant,Fréquence de la limite,Nombre de dépassements,Minimum de la quantité,Maximum de la quantité,Mesure prise par l’installation,Mesure prise par le ministère
Gwillimdale Farms Ltd.,Gwillimdale Farms Ltd.,2026 Line 11,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,Approval / Permit Non-Compliance,2020-10-01,2020-12-31,25,mg/L,mon avg,3,61.7,208.4,Action Plan Submitted - Implementing Improvements; Conducting Study,Voluntary Abatement Program Underway
Hacienda North Farms Inc.,2961 Talbot Trail,2961 Talbot Trail,Chatham-Kent,Miscellaneous Industrial,Windsor,ZINC,Approval / Permit Non-Compliance,2019-12-01,2020-03-31,0.1,mg/L,rolling avg,1,0.1445,0.1445,Conducting Study,Voluntary Abatement Program Underway
Hacienda North Farms Inc.,2961 Talbot Trail,2961 Talbot Trail,Chatham-Kent,Miscellaneous Industrial,Windsor,ZINC,Approval / Permit Non-Compliance,2020-01-01,2020-04-30,0.1,mg/L,rolling avg,1,0.192,0.192,Conducting Study,Voluntary Abatement Program Underway
Hacienda North Farms Inc.,2961 Talbot Trail,2961 Talbot Trail,Chatham-Kent,Miscellaneous Industrial,Windsor,ZINC,Approval / Permit Non-Compliance,2020-02-01,2020-05-31,0.1,mg/L,rolling avg,1,0.189,0.189,Conducting Study,Voluntary Abatement Program Underway
Hacienda North Farms Inc.,2961 Talbot Trail,2961 Talbot Trail,Chatham-Kent,Miscellaneous Industrial,Windsor,ZINC,Approval / Permit Non-Compliance,2020-03-01,2020-06-30,0.1,mg/L,rolling avg,1,0.13475,0.13475,Conducting Study,Voluntary Abatement Program Underway
Henry Blyth Farms Inc.,82974A London Road,82974 London Rd,Central Huron,Miscellaneous Industrial,Owen Sound,"NITROGEN, TOTAL",Approval / Permit Non-Compliance,2020-05-01,2020-05-31,5,mg/L,mon avg,1,7,7,Ceased Operations,Assessment Complete - No Action Required
Henry Blyth Farms Inc.,82974A London Road,82974 London Rd,Central Huron,Miscellaneous Industrial,Owen Sound,"NITROGEN, TOTAL",Approval / Permit Non-Compliance,2020-10-01,2020-10-31,5,mg/L,mon avg,1,5.5,5.5,Ceased Operations,Assessment Complete - Incident Resolved
Hillside Gardens Limited,Hillside Gardens Ltd.,1383 River Rd,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-01-01,2020-09-30,1,mg/L,mon avg,9,1.18,3,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway
Hillside Gardens Limited,Hillside Gardens Ltd.,1383 River Rd,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-01-01,2020-12-31,30,mg/L,mon avg,12,100.68,989.4,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway
Hillside Gardens Limited,Hillside Gardens Ltd.,1383 River Rd,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-11-01,2020-12-31,1,mg/L,mon avg,2,1.33,1.45,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway
Hillside Gardens Limited,Hillside Gardens Ltd.,1383 River Rd,Bradford West Gwillimbury,Miscellaneous Industrial,Barrie,PH - LOW,Approval / Permit Non-Compliance,2020-11-30,2020-12-22,6.5,pH,any,2,6.26,6.38,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway
Hillside Hothouse Limited,Hillside Hothouse Limited,1541 County Road 34,Kingsville,Miscellaneous Industrial,Windsor,ZINC,Approval / Permit Non-Compliance,2020-07-01,2020-10-31,0.1,mg/L,rolling avg,1,0.1075,0.1075,None Required,Assessment Complete - No Action Required
Impala Canada Ltd.,Lac Des Iles Mine Site,Mining Lease 252 and 251 - 17 km East of Highway 527,Thunder Bay,Metal Mining and Refining,Thunder Bay,"SUSPENDED SOLIDS, TOTAL",Legislation Non-Compliance,2020-08-26,2020-08-27,30,mg/L, /d,1,47.5,47.5,Additional Monitoring Underway,Assessment Underway
Impala Canada Ltd.,Lac Des Iles Mine Site,Mining Lease 252 and 251 - 17 km East of Highway 527,Thunder Bay,Metal Mining and Refining,Thunder Bay,ACUTE LETHALITY - DAPHNIA,Legislation Non-Compliance,2020-09-02,2020-09-02,0,acute toxicity,any,1,1,1,Additional Monitoring Underway,Assessment Underway
Impala Canada Ltd.,Lac Des Iles Mine Site,Mining Lease 252 and 251 - 17 km East of Highway 527,Thunder Bay,Metal Mining and Refining,Thunder Bay,ACUTE LETHALITY - TROUT,Legislation Non-Compliance,2020-09-02,2020-09-02,0,acute toxicity,any,1,1,1,Additional Monitoring Underway,Assessment Underway
Imperial Oil Limited,Sarnia Refinery,602 Christina St S,Sarnia,Petroleum Refineries,Sarnia,Total Residual Chlorine,Approval / Permit Non-Compliance,2020-09-25,2020-09-25,10,ppb,any,1,80,80,Operational Process Modification,Voluntary Abatement Program Underway
Imperial Oil Limited,Sarnia Refinery,602 Christina St S,Sarnia,Petroleum Refineries,Sarnia,BENZENE,Approval / Permit Non-Compliance,2020-12-11,2020-12-12,100,ppb,any,2,103,127,Additional Monitoring Underway; Other,Voluntary Abatement Program Underway
Insitu Contractors Inc.,24 Gaukel Street,24 Gaukel St,Kitchener,Miscellaneous Industrial,Guelph,"1,2-DICHLOROETHENE",Approval / Permit Non-Compliance,2020-04-15,2020-04-15,1.6,µg/L,any,1,4.7,4.7,Additional Monitoring Underway; None Required,Assessment Complete - No Action Required
Jungbunzlauer Canada Inc.,1555 Elm Street,1555 Elm St Lot 26 Concession 3 TWP of Humberstone,Port Colborne,Miscellaneous Industrial,Niagara,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-02-10,2020-02-10,0.75,mg/L,any,1,1.2,1.2,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; Equipment Modified - Repaired - Replaced or Re-calibrated; Operational Process Modification; Training/Procedure Change,Voluntary Abatement Program Underway
Jungbunzlauer Canada Inc.,1555 Elm Street,1555 Elm St Lot 26 Concession 3 TWP of Humberstone,Port Colborne,Miscellaneous Industrial,Niagara,DISSOLVED ORGANIC CARBON,Approval / Permit Non-Compliance,2020-06-01,2020-06-01,35,mg/L,any,1,46.1,46.1,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; Equipment Modified - Repaired - Replaced or Re-calibrated; Operational Process Modification; Training/Procedure Change,Voluntary Abatement Program Underway
Jungbunzlauer Canada Inc.,1555 Elm Street,1555 Elm St Lot 26 Concession 3 TWP of Humberstone,Port Colborne,Miscellaneous Industrial,Niagara,DISSOLVED ORGANIC CARBON,Approval / Permit Non-Compliance,2020-06-22,2020-06-22,35,mg/L,any,1,36.2,36.2,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; Equipment Modified - Repaired - Replaced or Re-calibrated; Operational Process Modification; Training/Procedure Change,Voluntary Abatement Program Underway
Jungbunzlauer Canada Inc.,1555 Elm Street,1555 Elm St Lot 26 Concession 3 TWP of Humberstone,Port Colborne,Miscellaneous Industrial,Niagara,DISSOLVED ORGANIC CARBON,Approval / Permit Non-Compliance,2020-06-30,2020-06-30,25,mg/L,any,1,27.4,27.4,Action Plan Submitted - Implementing Improvements; Additional Monitoring Underway; Equipment Modified - Repaired - Replaced or Re-calibrated; Operational Process Modification; Training/Procedure Change,Voluntary Abatement Program Underway
Keepsake Plants Ltd.,Keepsake Plants,361 Seacliff Dr W,Leamington,Miscellaneous Industrial,Windsor,COPPER,Approval / Permit Non-Compliance,2020-03-01,2020-06-30,0.02,mg/L,rolling avg,1,0.02125,0.02125,Additional Monitoring Underway,Assessment Underway
Keepsake Plants Ltd.,Keepsake Plants,361 Seacliff Dr W,Leamington,Miscellaneous Industrial,Windsor,NITRATE (AS NITROGEN),Approval / Permit Non-Compliance,2020-03-01,2020-06-30,20,mg/L,rolling avg,1,30.275,30.275,Additional Monitoring Underway,Assessment Underway
Keepsake Plants Ltd.,Keepsake Plants,361 Seacliff Dr W,Leamington,Miscellaneous Industrial,Windsor,POTASSIUM,Approval / Permit Non-Compliance,2020-03-01,2020-06-30,25,mg/L,rolling avg,1,61.75,61.75,Additional Monitoring Underway,Assessment Underway
Keepsake Plants Ltd.,Keepsake Plants,361 Seacliff Dr W,Leamington,Miscellaneous Industrial,Windsor,COPPER,Approval / Permit Non-Compliance,2020-04-01,2020-07-31,0.02,mg/L,rolling avg,1,0.02305,0.02305,Conducting Study,Assessment Underway
Keepsake Plants Ltd.,Keepsake Plants,361 Seacliff Dr W,Leamington,Miscellaneous Industrial,Windsor,NITRATE (AS NITROGEN),Approval / Permit Non-Compliance,2020-04-01,2020-07-31,20,mg/L,rolling avg,1,31.075,31.075,Conducting Study,Assessment Underway
Keepsake Plants Ltd.,Keepsake Plants,361 Seacliff Dr W,Leamington,Miscellaneous Industrial,Windsor,POTASSIUM,Approval / Permit Non-Compliance,2020-04-01,2020-07-31,25,mg/L,rolling avg,1,63.45,63.45,Conducting Study,Assessment Underway
Keepsake Plants Ltd.,Keepsake Plants,361 Seacliff Dr W,Leamington,Miscellaneous Industrial,Windsor,COPPER,Approval / Permit Non-Compliance,2020-05-01,2020-08-31,0.02,mg/L,rolling avg,1,0.076,0.076,Conducting Study,Assessment Underway
Keepsake Plants Ltd.,Keepsake Plants,361 Seacliff Dr W,Leamington,Miscellaneous Industrial,Windsor,NITRATE (AS NITROGEN),Approval / Permit Non-Compliance,2020-05-01,2020-08-31,20,mg/L,rolling avg,1,52,52,Conducting Study,Assessment Underway
Keepsake Plants Ltd.,Keepsake Plants,361 Seacliff Dr W,Leamington,Miscellaneous Industrial,Windsor,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-05-01,2020-08-31,0.5,mg/L,rolling avg,1,6.5,6.5,Conducting Study,Assessment Underway
Keepsake Plants Ltd.,Keepsake Plants,361 Seacliff Dr W,Leamington,Miscellaneous Industrial,Windsor,POTASSIUM,Approval / Permit Non-Compliance,2020-05-01,2020-08-31,25,mg/L,rolling avg,1,71.9,71.9,Conducting Study,Assessment Underway
Keller Bros. Greenhouses Inc.,Keller Bros. Greenhouse Inc.,1890 Road 5 E,Kingsville,Miscellaneous Industrial,Windsor,ZINC,Approval / Permit Non-Compliance,2020-03-01,2020-06-30,0.1,mg/L,rolling avg,1,0.2248,0.2248,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway
Keller Bros. Greenhouses Inc.,Keller Bros. Greenhouse Inc.,1890 Road 5 E,Kingsville,Miscellaneous Industrial,Windsor,ZINC,Approval / Permit Non-Compliance,2020-04-01,2020-07-31,0.1,mg/L,rolling avg,1,0.1805,0.1805,Other,Other Abatement Action Taken
Keller Bros. Greenhouses Inc.,Keller Bros. Greenhouse Inc.,1890 Road 5 E,Kingsville,Miscellaneous Industrial,Windsor,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-06-01,2020-09-30,0.5,mg/L,rolling avg,1,0.5175,0.5175,Other,Other Abatement Action Taken
Keller Bros. Greenhouses Inc.,Keller Bros. Greenhouse Inc.,1890 Road 5 E,Kingsville,Miscellaneous Industrial,Windsor,ZINC,Approval / Permit Non-Compliance,2020-07-01,2020-10-31,0.1,mg/L,rolling avg,1,0.1088,0.1088,Other,Assessment Underway
Keller Bros. Greenhouses Inc.,Keller Bros. Greenhouse Inc.,1890 Road 5 E,Kingsville,Miscellaneous Industrial,Windsor,ZINC,Approval / Permit Non-Compliance,2020-08-01,2020-11-30,0.1,mg/L,rolling avg,1,0.1605,0.1605,Other,Assessment Underway
Keller Bros. Greenhouses Inc.,Keller Bros. Greenhouse Inc.,1890 Road 5 E,Kingsville,Miscellaneous Industrial,Windsor,ZINC,Approval / Permit Non-Compliance,2020-09-01,2020-12-31,0.1,mg/L,rolling avg,1,0.1563,0.1563,Other,Assessment Underway
Keller Bros. Greenhouses Inc.,Keller Bros. Greenhouse Inc.,1890 Road 5 E,Kingsville,Miscellaneous Industrial,Windsor,PH - HIGH,Approval / Permit Non-Compliance,2020-10-20,2020-10-20,10,pH,any,1,10.1,10.1,Other,Assessment Underway
Kirkland Lake Power Corp.,Kirkland Lake Power Corp.,505 Archer Dr P.O. Box 1118,Kirkland Lake,Electric Power Generation,Timmins,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-04-01,2020-04-30,0,kg, /mon,1,1.327,1.327,Action Plan Submitted - Implementing Improvements,Assessment Underway; Voluntary Abatement Program Underway
Lake Shore Gold Corp.,Bell Creek Mine,Lots 8 and 9 Concession I Hoyle Township,Timmins,Metal Mining and Refining,Timmins,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-06-24,2020-06-24,30,ppm, /d,1,112,112,Equipment Modified - Repaired - Replaced or Re-calibrated; Operational Process Modification,Voluntary Abatement Program Underway
Lakeview Greenhouses and Farm Ltd.,Lakeview Greenhouses and Farm,8381 Talbot Trail,Chatham-Kent,Miscellaneous Industrial,Windsor,ZINC,Approval / Permit Non-Compliance,2019-10-01,2020-10-31,0.1,mg/L,rolling avg,15,0.238,0.40825,Action Plan Submitted - Implementing Improvements,Other Abatement Action Taken
Lakeview Greenhouses and Farm Ltd.,Lakeview Greenhouses and Farm,8381 Talbot Trail,Chatham-Kent,Miscellaneous Industrial,Windsor,PH - LOW,Approval / Permit Non-Compliance,2020-01-01,2020-05-31,6.5,pH,any,7,5.4,6.3,Action Plan Submitted - Implementing Improvements,Other Abatement Action Taken
Lallemand Inc.,Lallemand Bio-Ingredients Inc.,"107 Union St, Tara",Arran-Elderslie,Miscellaneous Industrial,Owen Sound,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-01-31,2020-01-31,15,mg/L,any,1,18,18,Other,Assessment Complete - No Action Required
Lallemand Inc.,Lallemand Bio-Ingredients Inc.,"107 Union St, Tara",Arran-Elderslie,Miscellaneous Industrial,Owen Sound,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-11-26,2020-11-26,15,mg/L,any,1,28,28,None Required,Assessment Complete - No Action Required
Manitoulin Trout Farm Inc.,Cold Water Fisheries,12297 Hwy 12 Part Lot 23 Conc. 12 Coldwater,Severn,Miscellaneous Industrial,Barrie,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-03-31,2020-03-31,0.1,mg/L,any,1,0.12,0.12,Operational Process Modification,Assessment Underway
Manitoulin Trout Farm Inc.,Cold Water Fisheries,12297 Hwy 12 Part Lot 23 Conc. 12 Coldwater,Severn,Miscellaneous Industrial,Barrie,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-05-26,2020-05-26,10,mg/L,any,1,11,11,Operational Process Modification,Assessment Underway
Manitoulin Trout Farm Inc.,Cold Water Fisheries,12297 Hwy 12 Part Lot 23 Conc. 12 Coldwater,Severn,Miscellaneous Industrial,Barrie,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-06-01,2020-06-30,0.1,mg/L,mon avg,1,0.18,0.18,Operational Process Modification,Assessment Underway
Manitoulin Trout Farm Inc.,Cold Water Fisheries,12297 Hwy 12 Part Lot 23 Conc. 12 Coldwater,Severn,Miscellaneous Industrial,Barrie,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-08-01,2020-08-30,0.1,mg/L,mon avg,1,0.17,0.17,Operational Process Modification,Assessment Underway
Manitoulin Trout Farm Inc.,Cold Water Fisheries,12297 Hwy 12 Part Lot 23 Conc. 12 Coldwater,Severn,Miscellaneous Industrial,Barrie,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-09-01,2020-09-30,0.1,mg/L,mon avg,1,0.12,0.12,Operational Process Modification,Assessment Underway
Manitoulin Trout Farm Inc.,Cold Water Fisheries,12297 Hwy 12 Part Lot 23 Conc. 12 Coldwater,Severn,Miscellaneous Industrial,Barrie,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-11-01,2020-11-30,0.1,mg/L,mon avg,1,0.12,0.12,Operational Process Modification,Assessment Underway
Metrolinx - GO Transit Halton Hills,19 Mansewood Court,19 Mansewood Crt,Halton Hills,Miscellaneous Industrial,Halton-Peel,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-02-18,2020-02-24,15,mg/L,any,2,16,25,Additional Monitoring Underway,Assessment Complete - Incident Resolved
Metrolinx - GO Transit Halton Hills,19 Mansewood Court,19 Mansewood Crt,Halton Hills,Miscellaneous Industrial,Halton-Peel,PH - HIGH,Approval / Permit Non-Compliance,2020-05-04,2020-05-04,8.5,pH,any,1,8.6,8.6,Additional Monitoring Underway,Assessment Complete - No Action Required
Metrolinx - GO Transit Halton Hills,19 Mansewood Court,19 Mansewood Crt,Halton Hills,Miscellaneous Industrial,Halton-Peel,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-06-01,2020-06-29,15,mg/L,any,3,17,18,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - No Action Required
Ministry of Northern Development and Mines,Timminco Limited - Haley Facility,"Lot: Part of Lots 19 & 20, Concession: 5 & 6,  Geographic Township: ROSS, Whitewater Region",Whitewater Region,Industrial Minerals,Ottawa,PH - LOW,Approval / Permit Non-Compliance,2020-06-29,2020-06-29,6,n/a,any,1,4.2,4.2,Operational Process Modification,Assessment Underway
Ministry of Northern Development and Mines,Timminco Limited - Haley Facility,"Lot: Part of Lots 19 & 20, Concession: 5 & 6,  Geographic Township: ROSS, Whitewater Region",Whitewater Region,Industrial Minerals,Ottawa,ACUTE LETHALITY - TROUT,Legislation Non-Compliance,2020-07-15,2020-07-15,0,acute toxicity,any,1,1,1,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway
Ministry of Northern Development and Mines,Timminco Limited - Haley Facility,"Lot: Part of Lots 19 & 20, Concession: 5 & 6,  Geographic Township: ROSS, Whitewater Region",Whitewater Region,Industrial Minerals,Ottawa,PH - LOW,Legislation Non-Compliance,2020-07-15,2020-07-15,6,pH,any,1,4,4,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway
Ministry of Northern Development and Mines,Timminco Limited - Haley Facility,"Lot: Part of Lots 19 & 20, Concession: 5 & 6,  Geographic Township: ROSS, Whitewater Region",Whitewater Region,Industrial Minerals,Ottawa,PH - LOW,Legislation Non-Compliance,2020-08-11,2020-08-11,6,pH,any,1,4.5,4.5,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway
Ministry of Northern Development and Mines,Timminco Limited - Haley Facility,"Lot: Part of Lots 19 & 20, Concession: 5 & 6,  Geographic Township: ROSS, Whitewater Region",Whitewater Region,Industrial Minerals,Ottawa,PH - LOW,Legislation Non-Compliance,2020-10-05,2020-10-05,6,pH,any,1,5,5,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway
Ministry of Northern Development and Mines,Timminco Limited - Haley Facility,"Lot: Part of Lots 19 & 20, Concession: 5 & 6,  Geographic Township: ROSS, Whitewater Region",Whitewater Region,Industrial Minerals,Ottawa,PH - LOW,Legislation Non-Compliance,2020-11-10,2020-11-10,6,pH,any,1,5.9,5.9,Action Plan Submitted - Implementing Improvements,Voluntary Abatement Program Underway
Morguard Brock McLean Limited,Maple Leaf Foods Inc - Puslinch Distribution Centre,Southwest Half of Lot 25 Concession 8,Puslinch,Miscellaneous Industrial,Guelph,NITRATE (AS NITROGEN),Approval / Permit Non-Compliance,2020-04-01,2020-05-31,5,mg/L,mon avg,2,5.4,14.5,Conducting Study,Assessment Underway
Nature's Finest Produce Ltd.,Nature's Finest Produce,6874 Pain Court Line,Chatham-Kent,Miscellaneous Industrial,Windsor,"PHOSPHORUS, TOTAL",Approval / Permit Non-Compliance,2020-07-29,2020-08-06,1,mg/L,seasonal avg,1,1.3,1.3,Operational Process Modification,Voluntary Abatement Program Underway
Nature's Finest Produce Ltd.,Nature's Finest Produce,6874 Pain Court Line,Chatham-Kent,Miscellaneous Industrial,Windsor,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-10-09,2020-10-10,25,mg/L,seasonal avg,1,26,26,Operational Process Modification,Voluntary Abatement Program Underway
Nature's Finest Produce Ltd.,Nature's Finest Produce,6874 Pain Court Line,Chatham-Kent,Miscellaneous Industrial,Windsor,UNIONIZED SULPHIDE,Approval / Permit Non-Compliance,2020-10-09,2020-10-10,0.02,mg/L,seasonal avg,1,0.029,0.029,Operational Process Modification,Voluntary Abatement Program Underway
Nature's Finest Produce Ltd.,Nature's Finest Produce,6874 Pain Court Line,Chatham-Kent,Miscellaneous Industrial,Windsor,"SUSPENDED SOLIDS, TOTAL",Approval / Permit Non-Compliance,2020-11-25,2020-12-14,25,mg/L,seasonal avg,1,40,52,Operational Process Modification,Voluntary Abatement Program Underway
Nature's Finest Produce Ltd.,Nature's Finest Produce,6874 Pain Court Line,Chatham-Kent,Miscellaneous Industrial,Windsor,UNIONIZED SULPHIDE,Approval / Permit Non-Compliance,2020-11-25,2020-12-14,0.02,mg/L,seasonal avg,1,0.024,0.024,Operational Process Modification,Voluntary Abatement Program Underway
New Castle Farm Ltd.,New Castle Farm Ltd.,414 Mersea Road 3,Leamington,Miscellaneous Industrial,Windsor,ZINC,Approval / Permit Non-Compliance,2020-03-01,2020-06-30,0.1,mg/L,rolling avg,1,0.235,0.235,Other,Assessment Underway
New Gold Inc.,Rainy River Project New Gold Inc.,approx. 65km northwest of Fort Frances and 420 km west of Thunder Bay,Chapple,Metal Mining and Refining,Kenora,COPPER,Approval / Permit Non-Compliance,2020-10-01,2020-10-31,0.014,mg/L, /mon,1,0.0158,0.0158,Additional Monitoring Underway; Ceased Operations; Operational Process Modification,Other Abatement Action Taken
"Ontario Graphite, Ltd.",Kearney Graphite Mine,"Lot: 7, Concession: 10,  and Lot 8 Concession 10 - 2142 Forestry Tower Road, Geographic Township: BUTT, Kearney, Town, District of Parry Sound",Kearney,Industrial Minerals,North Bay,PH - HIGH,Approval / Permit Non-Compliance; Legislation Non-Compliance; Order Non-Compliance,2020-01-03,2020-11-23,9.5,pH,any,22,9.5,11.18,Operational Process Modification,Director's Order Issued
"Ontario Graphite, Ltd.",Kearney Graphite Mine,"Lot: 7, Concession: 10,  and Lot 8 Concession 10 - 2142 Forestry Tower Road, Geographic Township: BUTT, Kearney, Town, District of Parry Sound",Kearney,Industrial Minerals,North Bay,IRON,Approval / Permit Non-Compliance; Legislation Non-Compliance,2020-01-06,2020-06-10,2,mg/L,/d,22,2.1,9.3,Operational Process Modification,Director's Order Issued
"Ontario Graphite, Ltd.",Kearney Graphite Mine,"Lot: 7, Concession: 10,  and Lot 8 Concession 10 - 2142 Forestry Tower Road, Geographic Township: BUTT, Kearney, Town, District of Parry Sound",Kearney,Industrial Minerals,North Bay,PH - HIGH,Approval / Permit Non-Compliance; Order Non-Compliance,2020-01-14,2020-12-31,8.5,pH,any,19,9.2,9.5,Operational Process Modification,Director's Order Issued
"Ontario Graphite, Ltd.",Kearney Graphite Mine,"Lot: 7, Concession: 10,  and Lot 8 Concession 10 - 2142 Forestry Tower Road, Geographic Township: BUTT, Kearney, Town, District of Parry Sound",Kearney,Industrial Minerals,North Bay,PH - LOW,Approval / Permit Non-Compliance; Legislation Non-Compliance; Order Non-Compliance,2020-01-20,2020-11-20,6,pH,any,24,4.07,5.88,Operational Process Modification,Director's Order Issued
"Ontario Graphite, Ltd.",Kearney Graphite Mine,"Lot: 7, Concession: 10,  and Lot 8 Concession 10 - 2142 Forestry Tower Road, Geographic Township: BUTT, Kearney, Town, District of Parry Sound",Kearney,Industrial Minerals,North Bay,IRON,Approval / Permit Non-Compliance; Legislation Non-Compliance,2020-01-31,2020-03-31,1,mg/L,mon avg,3,1.8,5,Operational Process Modification,Director's Order Issued
"Ontario Graphite, Ltd.",Kearney Graphite Mine,"Lot: 7, Concession: 10,  and Lot 8 Concession 10 - 2142 Forestry Tower Road, Geographic Township: BUTT, Kearney, Town, District of Parry Sound",Kearney,Industrial Minerals,North Bay,NICKEL,Approval / Permit Non-Compliance; Legislation Non-Compliance,2020-01-31,2020-02-28,0.2,mg/L,/d,3,0.22,0.24,Operational Process Modification,Director's Order Issued
"Ontario Graphite, Ltd.",Kearney Graphite Mine,"Lot: 7, Concession: 10,  and Lot 8 Concession 10 - 2142 Forestry Tower Road, Geographic Township: BUTT, Kearney, Town, District of Parry Sound",Kearney,Industrial Minerals,North Bay,ZINC,Approval / Permit Non-Compliance; Legislation Non-Compliance,2020-01-31,2020-09-30,0.2,mg/L,/d,3,0.207,0.489,Operational Process Modification,Director's Order Issued
"Ontario Graphite, Ltd.",Kearney Graphite Mine,"Lot: 7, Concession: 10,  and Lot 8 Concession 10 - 2142 Forestry Tower Road, Geographic Township: BUTT, Kearney, Town, District of Parry Sound",Kearney,Industrial Minerals,North Bay,NICKEL,Approval / Permit Non-Compliance; Legislation Non-Compliance,2020-02-28,2020-02-28,0.1,mg/L,mon avg,1,0.05,0.05,Operational Process Modification,Director's Order Issued
"Ontario Graphite, Ltd.",Kearney Graphite Mine,"Lot: 7, Concession: 10,  and Lot 8 Concession 10 - 2142 Forestry Tower Road, Geographic Township: BUTT, Kearney, Town, District of Parry Sound",Kearney,Industrial Minerals,North Bay,ZINC,Approval / Permit Non-Compliance; Legislation Non-Compliance,2020-09-01,2020-09-30,0.05,mg/L,mon avg,1,0.1,0.1,Operational Process Modification,Director's Order Issued
"Ontario Graphite, Ltd.",Kearney Graphite Mine,"Lot: 7, Concession: 10,  and Lot 8 Concession 10 - 2142 Forestry Tower Road, Geographic Township: BUTT, Kearney, Town, District of Parry Sound",Kearney,Industrial Minerals,North Bay,COPPER,Approval / Permit Non-Compliance; Legislation Non-Compliance,2020-09-30,2020-09-30,0.1,mg/L,/d,1,0.8,0.8,Operational Process Modification,Director's Order Issued
"Ontario Graphite, Ltd.",Kearney Graphite Mine,"Lot: 7, Concession: 10,  and Lot 8 Concession 10 - 2142 Forestry Tower Road, Geographic Township: BUTT, Kearney, Town, District of Parry Sound",Kearney,Industrial Minerals,North Bay,COPPER,Approval / Permit Non-Compliance; Legislation Non-Compliance,2020-09-30,2020-09-30,0.05,mg/L,mon avg,1,0.06,0.06,Operational Process Modification,Director's Order Issued
"Ontario Graphite, Ltd.",Kearney Graphite Mine,"Lot: 7, Concession: 10,  and Lot 8 Concession 10 - 2142 Forestry Tower Road, Geographic Township: BUTT, Kearney, Town, District of Parry Sound",Kearney,Industrial Minerals,North Bay,ACUTE LETHALITY - DAPHNIA,Approval / Permit Non-Compliance; Legislation Non-Compliance,2020-10-07,2020-11-04,0,acute toxicity,any,3,1,1,Operational Process Modification,Director's Order Issued
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,Rayonier Chapleau Co-Generation,175 Planer Rd,Chapleau,Electric Power Generation,Sault Ste. Marie,TEMPERATURE,Approval / Permit Non-Compliance,2020-01-05,2020-01-05,8.3,°C,any,1,11.5,11.5,None Required,Other Abatement Action Taken
Rayonier A.M. Canada Industries Inc. and Rayonier A.M. Canada Enterprises Inc. operating as Rayonier A.M. Canada G.P.,Rayonier Chapleau Co-Generation,175 Planer Rd,Chapleau,Electric Power Generation,Sault Ste. Marie,TEMPERATURE,Approval / Permit Non-Compliance,2020-08-14,2020-08-14,30,°C,any,1,30.1,30.1,Other,Other Abatement Action Taken
