Propriétaire de l’installation,Nom du site,Adresse du site,Municipalité du site,Secteur,District,Contaminant,Type de dépassement,Date du début du dépassement,Date de la fin du dépassement,Limite du contaminant,Unité du contaminant,Fréquence de la limite,Nombre de dépassements,Minimum de la quantité,Maximum de la quantité,Mesure prise par l’installation,Mesure prise par le ministère
Greenhill Produce (Thamesville) Ltd.,Greenhill Produce (Thamesville) Ltd.,23250 Kent Bridge Rd 23308 Kent Bridge Road 23282 Kent Bridge Road,Chatham-Kent,Miscellaneous Communal,Windsor,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-06-01,2021-06-30,15,mg/L,mon avg,1,30,30,Operational Process Modification,Assessment Complete - No Action Required
Greenhill Produce (Thamesville) Ltd.,Greenhill Produce (Thamesville) Ltd.,23250 Kent Bridge Rd 23308 Kent Bridge Road 23282 Kent Bridge Road,Chatham-Kent,Miscellaneous Communal,Windsor,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,ECA/CofA/Permit Non-Compliance,2021-07-01,2021-07-31,15,mg/L,mon avg,1,353,353,Training/Procedure Change,Assessment Complete - Incident Resolved
Greenhill Produce (Thamesville) Ltd.,Greenhill Produce (Thamesville) Ltd.,23250 Kent Bridge Rd 23308 Kent Bridge Road 23282 Kent Bridge Road,Chatham-Kent,Miscellaneous Communal,Windsor,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-07-01,2021-07-31,0.7,mg/L,mon avg,1,10.3,10.3,Training/Procedure Change,Assessment Complete - Incident Resolved
Greenhill Produce (Thamesville) Ltd.,Greenhill Produce (Thamesville) Ltd.,23250 Kent Bridge Rd 23308 Kent Bridge Road 23282 Kent Bridge Road,Chatham-Kent,Miscellaneous Communal,Windsor,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-07-01,2021-07-31,15,mg/L,mon avg,1,76,76,Training/Procedure Change,Assessment Complete - Incident Resolved
Greenhill Produce (Thamesville) Ltd.,Greenhill Produce (Thamesville) Ltd.,23250 Kent Bridge Rd 23308 Kent Bridge Road 23282 Kent Bridge Road,Chatham-Kent,Miscellaneous Communal,Windsor,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-08-01,2021-08-31,0.7,mg/L,mon avg,1,1.9,1.9,Training/Procedure Change,Assessment Complete - Incident Resolved
Greenhill Produce (Thamesville) Ltd.,Greenhill Produce (Thamesville) Ltd.,23250 Kent Bridge Rd 23308 Kent Bridge Road 23282 Kent Bridge Road,Chatham-Kent,Miscellaneous Communal,Windsor,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-08-01,2021-08-31,15,mg/L,mon avg,1,36,36,Training/Procedure Change,Assessment Complete - Incident Resolved
Greenhill Produce (Thamesville) Ltd.,Greenhill Produce (Thamesville) Ltd.,23250 Kent Bridge Rd 23308 Kent Bridge Road 23282 Kent Bridge Road,Chatham-Kent,Miscellaneous Communal,Windsor,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-09-01,2021-09-30,0.7,mg/L,mon avg,1,1.4,1.4,Operational Process Modification,Assessment Complete - No Action Required
Gull Wing Lake Resort Inc.,Gullwing Lake Park,1025 Gullwing Lake Road Torrance,Muskoka Lakes,Miscellaneous Communal,Barrie,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-06-01,2021-06-30,3,mg/L,mon avg,1,9.32,9.32,Operational Process Modification,Assessment Complete - No Action Required
Gull Wing Lake Resort Inc.,Gullwing Lake Park,1025 Gullwing Lake Road Torrance,Muskoka Lakes,Miscellaneous Communal,Barrie,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-06-01,2021-06-30,10,mg/L,mon avg,1,24,24,Operational Process Modification,Assessment Complete - No Action Required
Gull Wing Lake Resort Inc.,Gullwing Lake Park,1025 Gullwing Lake Road Torrance,Muskoka Lakes,Miscellaneous Communal,Barrie,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-07-01,2021-07-31,3,mg/L,mon avg,1,31.2,31.2,Operational Process Modification,Assessment Complete - Incident Resolved
Gull Wing Lake Resort Inc.,Gullwing Lake Park,1025 Gullwing Lake Road Torrance,Muskoka Lakes,Miscellaneous Communal,Barrie,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-08-01,2021-08-31,3,mg/L,mon avg,1,7.18,7.18,Operational Process Modification,Assessment Complete - Incident Resolved
Hamilton-Wentworth District School Board,680 Highway 8,680 Highway 8,Hamilton,Miscellaneous Communal,Hamilton,NITRATE (AS NITROGEN),ECA/CofA/Permit Non-Compliance,2021-01-01,2021-07-31,5.5,mg/L,annual avg,2,5.5,12.5,Operational Process Modification,Assessment Complete - No Action Required
"HK Travel Centres GP Inc., as general partner for and on behalf of HK Travel Centres L.P.",HK Travel Centres LP - Port Hope OnRoute,845 Hwy 401 E,Port Hope,Miscellaneous Communal,Peterborough,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-03-01,2021-03-31,0.15,mg/L,mon avg,6,0.16,2.08,None Required; Other,Assessment Complete - Incident Resolved
"HK Travel Centres GP Inc., as general partner for and on behalf of HK Travel Centres L.P.",HK Travel Centres LP - Port Hope OnRoute,845 Hwy 401 E,Port Hope,Miscellaneous Communal,Peterborough,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-03-01,2021-03-31,5,mg/L,mon avg,4,19,122,None Required; Other,Assessment Complete - Incident Resolved
Husky Oil Operations Limited,Husky Oil Car Truck Stop,46 - 4040 Essex Rd,Tecumseh,Miscellaneous Communal,Windsor,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-03-01,2021-03-31,4,mg/L,mon avg,1,13,13,Additional Monitoring Underway,Other Abatement Action Taken
Husky Oil Operations Limited,Husky Oil Car Truck Stop,46 - 4040 Essex Rd,Tecumseh,Miscellaneous Communal,Windsor,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-03-01,2021-03-31,15,mg/L,mon avg,1,16,16,Additional Monitoring Underway,Other Abatement Action Taken
Husky Oil Operations Limited,Husky Oil Car Truck Stop,46 - 4040 Essex Rd,Tecumseh,Miscellaneous Communal,Windsor,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-04-01,2021-04-30,4,mg/L,mon avg,1,5.25,5.25,Other,Assessment Complete - Incident Resolved
Innservices Utilities Inc.,Cookstown WPCP,1315 Victoria St,Innisfil,Municipal Sewage,Barrie,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-04-01,2021-04-30,4,mg/L,mon avg,1,5.8,5.8,Additional Monitoring Underway; Conducting Study; Operational Process Modification; Training/Procedure Change,Assessment Complete - Incident Resolved
Innservices Utilities Inc.,Cookstown WPCP,1315 Victoria St,Innisfil,Municipal Sewage,Barrie,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-10-01,2021-10-31,4,mg/L,mon avg,1,5,5,Operational Process Modification,Assessment Complete - Incident Resolved
Lake Avenue Resort Park Inc.,37-38 Lake Avenue Lane," 37-38 Lake Avenue Lane R.R. # 1, Cherry Valley, Prince Edward, County, Ontario, Canada, K0K 1P0",Prince Edward,Miscellaneous Communal,Belleville,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,ECA/CofA/Permit Non-Compliance,2021-06-01,2021-06-30,10,mg/L,mon avg,1,15,15,"Additional Monitoring Underway, Operational Process Modification",Assessment Complete  - No Action Required
Lake Avenue Resort Park Inc.,37-38 Lake Avenue Lane," 37-38 Lake Avenue Lane R.R. # 1, Cherry Valley, Prince Edward, County, Ontario, Canada, K0K 1P0",Prince Edward,Miscellaneous Communal,Belleville,ESCHERICHIA COLI,ECA/CofA/Permit Non-Compliance,2021-06-01,2021-06-30,100,CT/100mL,mon avg. on a geo. mean density,1,104,104,"Additional Monitoring Underway, Operational Process Modification",Assessment Complete  - No Action Required
Lake Avenue Resort Park Inc.,37-38 Lake Avenue Lane," 37-38 Lake Avenue Lane R.R. # 1, Cherry Valley, Prince Edward, County, Ontario, Canada, K0K 1P0",Prince Edward,Miscellaneous Communal,Belleville,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-06-01,2021-06-30,5,mg/L,mon avg,1,9.4,9.4,"Additional Monitoring Underway, Operational Process Modification",Assessment Complete  - No Action Required
Lake Avenue Resort Park Inc.,37-38 Lake Avenue Lane," 37-38 Lake Avenue Lane R.R. # 1, Cherry Valley, Prince Edward, County, Ontario, Canada, K0K 1P0",Prince Edward,Miscellaneous Communal,Belleville,PH - LOW,ECA/CofA/Permit Non-Compliance,2021-07-05,2021-07-05,6,pH,Any,1,5.96,5.96,"Additional Monitoring Underway, Operational Process Modification",Assessment Complete  - No Action Required
Lake Avenue Resort Park Inc.,37-38 Lake Avenue Lane," 37-38 Lake Avenue Lane R.R. # 1, Cherry Valley, Prince Edward, County, Ontario, Canada, K0K 1P0",Prince Edward,Miscellaneous Communal,Belleville,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-08-01,2021-08-31,0.3,mg/L,mon avg,1,0.31,0.31,"Additional Monitoring Underway, Operational Process Modification",Assessment Complete  - No Action Required
Lake Avenue Resort Park Inc.,37-38 Lake Avenue Lane," 37-38 Lake Avenue Lane R.R. # 1, Cherry Valley, Prince Edward, County, Ontario, Canada, K0K 1P0",Prince Edward,Miscellaneous Communal,Belleville,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-08-01,2021-08-31,5,mg/L,mon avg,1,10.46,10.46,"Additional Monitoring Underway, Operational Process Modification",Assessment Complete  - No Action Required
Lake Avenue Resort Park Inc.,37-38 Lake Avenue Lane," 37-38 Lake Avenue Lane R.R. # 1, Cherry Valley, Prince Edward, County, Ontario, Canada, K0K 1P0",Prince Edward,Miscellaneous Communal,Belleville,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-08-01,2021-08-31,10,mg/L,mon avg,1,20,20,"Additional Monitoring Underway, Operational Process Modification",Assessment Complete  - No Action Required
Lake Avenue Resort Park Inc.,37-38 Lake Avenue Lane," 37-38 Lake Avenue Lane R.R. # 1, Cherry Valley, Prince Edward, County, Ontario, Canada, K0K 1P0",Prince Edward,Miscellaneous Communal,Belleville,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-09-01,2021-09-30,5,mg/L,mon avg,1,18.37,18.37,"Additional Monitoring Underway, Operational Process Modification",Assessment Complete  - No Action Required
Lake Avenue Resort Park Inc.,37-38 Lake Avenue Lane," 37-38 Lake Avenue Lane R.R. # 1, Cherry Valley, Prince Edward, County, Ontario, Canada, K0K 1P0",Prince Edward,Miscellaneous Communal,Belleville,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-10-01,2021-10-31,5,mg/L,mon avg,1,5.45,5.45,"Additional Monitoring Underway, Operational Process Modification",Assessment Complete  - No Action Required
Lake Avenue Resort Park Inc.,37-38 Lake Avenue Lane," 37-38 Lake Avenue Lane R.R. # 1, Cherry Valley, Prince Edward, County, Ontario, Canada, K0K 1P0",Prince Edward,Miscellaneous Communal,Belleville,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-10-01,2021-10-31,10,mg/L,mon avg,1,11.6,11.6,"Additional Monitoring Underway, Operational Process Modification",Assessment Complete  - No Action Required
LK Aurora Inc.,LK Aurora Sewage Disposal,"Lot: 21, Concession: 8",Whitchurch-Stouffville,Miscellaneous Communal,York-Durham,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,ECA/CofA/Permit Non-Compliance,2021-03-01,2021-03-31,10,mg/L,mon avg,1,12,12,New Equipment or Treatment Process Installed,Voluntary Abatement Program Underway
LK Aurora Inc.,LK Aurora Sewage Disposal,"Lot: 21, Concession: 8",Whitchurch-Stouffville,Miscellaneous Communal,York-Durham,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-03-01,2021-03-31,10,mg/L,mon avg,1,17.9,17.9,New Equipment or Treatment Process Installed,Voluntary Abatement Program Underway
LK Aurora Inc.,LK Aurora Sewage Disposal,"Lot: 21, Concession: 8",Whitchurch-Stouffville,Miscellaneous Communal,York-Durham,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-05-01,2021-05-31,10,mg/L,mon avg,1,12.3,12.3,None Required,Assessment Complete - Incident Resolved
LK Aurora Inc.,LK Aurora Sewage Disposal,"Lot: 21, Concession: 8",Whitchurch-Stouffville,Miscellaneous Communal,York-Durham,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,ECA/CofA/Permit Non-Compliance,2021-06-01,2021-06-30,10,mg/L,mon avg,1,16.4,16.4,Other,Assessment Underway
LK Aurora Inc.,LK Aurora Sewage Disposal,"Lot: 21, Concession: 8",Whitchurch-Stouffville,Miscellaneous Communal,York-Durham,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-06-01,2021-06-30,2.5,mg/L,mon avg,1,2.81,2.81,Other,Assessment Underway
LK Aurora Inc.,LK Aurora Sewage Disposal,"Lot: 21, Concession: 8",Whitchurch-Stouffville,Miscellaneous Communal,York-Durham,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,ECA/CofA/Permit Non-Compliance,2021-07-01,2021-07-31,10,mg/L,mon avg,1,17.5,17.5,Additional Monitoring Underway,Voluntary Abatement Program Underway
LK Aurora Inc.,LK Aurora Sewage Disposal,"Lot: 21, Concession: 8",Whitchurch-Stouffville,Miscellaneous Communal,York-Durham,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,ECA/CofA/Permit Non-Compliance,2021-08-01,2021-08-31,10,mg/L,mon avg,1,18.9,18.9,Additional Monitoring Underway,Assessment Underway
LK Aurora Inc.,LK Aurora Sewage Disposal,"Lot: 21, Concession: 8",Whitchurch-Stouffville,Miscellaneous Communal,York-Durham,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-08-01,2021-08-31,10,mg/L,mon avg,1,10.55,10.55,Additional Monitoring,Assessment Underway
LK Aurora Inc.,LK Aurora Sewage Disposal,"Lot: 21, Concession: 8",Whitchurch-Stouffville,Miscellaneous Communal,York-Durham,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,ECA/CofA/Permit Non-Compliance,2021-09-01,2021-09-30,10,mg/L,mon avg,1,17.25,17.25,Additional Monitoring Underway,Assessment Underway
LK Aurora Inc.,LK Aurora Sewage Disposal,"Lot: 21, Concession: 8",Whitchurch-Stouffville,Miscellaneous Communal,York-Durham,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-11-01,2021-11-30,10,mg/L,mon avg,1,10,10,Additional Monitoring Underway,Assessment Underway
Local Services Board of Jogues,Jogues Sewage Lagoons," Lot: 9, Concession: 2,  Geographic Township: Way",Way,Municipal Sewage,Timmins,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-05-17,2021-05-17,25,mg/L,seasonal avg,1,33.33,33.33,None Required,Assessment Complete - No Action Required
Mist Opportunities Inc.,Touchstone Resort,1869 Muskoka Road 118 W,Muskoka Lakes,Miscellaneous Communal,Barrie,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-04-01,2021-04-30,10,mg/L,mon avg,1,30,30,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - No Action Required
Mist Opportunities Inc.,Touchstone Resort,1869 Muskoka Road 118 W,Muskoka Lakes,Miscellaneous Communal,Barrie,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-04-28,2021-04-30,0.0165,kg/d, /d,1,0.23,0.23,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - No Action Required
MIST Opportunities Inc.,Touchstone Resort,1869 Muskoka Road 118 W,Muskoka Lakes,Miscellaneous Communal,Barrie,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-10-28,2021-11-30,0.0165,kg/d,seasonal avg,1,0.019,0.019,Additional Monitoring Underway; New/Modified Sampling Program Underway,Assessment Complete - No Action Required
MIST Opportunities Inc.,Touchstone Resort,1869 Muskoka Road 118 W,Muskoka Lakes,Miscellaneous Communal,Barrie,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-10-28,2021-11-30,10,mg/L,seasonal avg,1,14,14,Additional Monitoring Underway; New/Modified Sampling Program Underway,Assessment Complete - No Action Required
Municipality of Middlesex Centre,Komoka Wastewater Treatment Plant,22280 Komoka Rd,Middlesex Centre,Municipal Sewage,London,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-01-01,2021-01-31,10,mg/L,mon avg,1,14,14,None Required,Assessment Complete - No Action Required
Municipality of Middlesex Centre,Komoka Wastewater Treatment Plant,22280 Komoka Rd,Middlesex Centre,Municipal Sewage,London,ESCHERICHIA COLI,ECA/CofA/Permit Non-Compliance,2021-08-23,2021-08-29,200,CT/100mL,mon avg. on a geo. mean density,1,201,201,Training/Procedure Change,Assessment Complete - No Action Required
Ontario Bethel Park Bible Camp Society,Ontario Bethel Park Camp,21661 Talbot Line,West Elgin,Miscellaneous Communal,London,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-05-01,2021-05-31,0.2,mg/L,mon avg,1,1.08,1.08,Additional Monitoring Underway,Assessment Complete - No Action Required
Ontario Bethel Park Bible Camp Society,Ontario Bethel Park Camp,21661 Talbot Line,West Elgin,Miscellaneous Communal,London,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-05-01,2021-05-31,5,mg/L,mon avg,1,8.3,8.3,Additional Monitoring Underway,Assessment Complete - No Action Required
Ontario Bethel Park Bible Camp Society,Ontario Bethel Park Camp,21661 Talbot Line,West Elgin,Miscellaneous Communal,London,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-06-01,2021-06-30,0.2,mg/L,mon avg,1,3.37,3.37,Action Plan Submitted - Implementing Improvements,Assessment Complete - No Action Required
Ontario Bethel Park Bible Camp Society,Ontario Bethel Park Camp,21661 Talbot Line,West Elgin,Miscellaneous Communal,London,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-06-01,2021-06-30,5,mg/L,mon avg,1,12.7,12.7,Action Plan Submitted - Implementing Improvements,Assessment Complete - No Action Required
Ontario Bethel Park Bible Camp Society,Ontario Bethel Park Camp,21661 Talbot Line,West Elgin,Miscellaneous Communal,London,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-07-01,2021-07-31,0.2,mg/L,mon avg,1,3.25,3.25,Additional Monitoring Underway,Assessment Complete - No Action Required
Ontario Bethel Park Bible Camp Society,Ontario Bethel Park Camp,21661 Talbot Line,West Elgin,Miscellaneous Communal,London,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-07-01,2021-07-31,5,mg/L,mon avg,1,6.6,6.6,Additional Monitoring Underway,Assessment Complete - No Action Required
Ontario Bethel Park Bible Camp Society,Ontario Bethel Park Camp,21661 Talbot Line,West Elgin,Miscellaneous Communal,London,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-08-01,2021-08-31,0.2,mg/L,mon avg,1,4.64,4.64,Additional Monitoring Underway,Assessment Complete - No Action Required
Ontario Bethel Park Bible Camp Society,Ontario Bethel Park Camp,21661 Talbot Line,West Elgin,Miscellaneous Communal,London,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-08-01,2021-08-31,5,mg/L,mon avg,1,5.86,5.86,Additional Monitoring Underway,Assessment Complete - No Action Required
Opinicon Inc.,1697 Chaffeys Lock Road,1697 Chaffeys Lock Road,Rideau Lakes,Miscellaneous Communal,Kingston,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-05-28,2021-10-21,20,mg/L,any,3,26,31,Other,Voluntary Abatement Program Underway
Opinicon Inc.,1697 Chaffeys Lock Road,1697 Chaffeys Lock Road,Rideau Lakes,Miscellaneous Communal,Kingston,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-10-21,2021-10-21,20,mg/L,any,1,30,30,Other,Voluntary Abatement Program Underway
Parkbridge Lifestyle Communities Inc.,Martin Grove Village,1034 Martin Grove Rd,Woolwich,Miscellaneous Communal,Guelph,Total Residual Chlorine,ECA/CofA/Permit Non-Compliance,2021-02-23,2021-02-23,0.02,mg/L, /quart,1,1.08,1.08,Operational Process Modification,Voluntary Abatement Program Underway
Parkbridge Lifestyle Communities Inc.,Martin Grove Village,1034 Martin Grove Rd,Woolwich,Miscellaneous Communal,Guelph,IRON,ECA/CofA/Permit Non-Compliance,2021-04-06,2021-04-06,1.5,mg/L, /quart,1,1.77,1.77,Operational Process Modification,Assessment Complete - Incident Resolved
Parkbridge Lifestyle Communities Inc.,Shady Acres Cottage and RV Resort - 740 Serpent Mounds Road,740 Serpent Mounds Road,Otonabee-South Monaghan,Miscellaneous Communal,Peterborough,ESCHERICHIA COLI,ECA/CofA/Permit Non-Compliance,2021-12-31,2021-12-31,200,CT/100mL,mon avg. on a geo. mean density,3,781,2160,Conducting Study,Voluntary Abatement Program Underway
Piper's Heath Golf Club Ltd.,5501 Trafalgar Road,5501 Trafalgar Road Part of Lots 3-5 Concession 8,Milton,Miscellaneous Communal,Halton-Peel,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-04-01,2021-04-30,15,mg/L,mon avg,1,20.5,20.5,None Required,Assessment Complete - No Action Required
Piper's Heath Golf Club Ltd.,5501 Trafalgar Road,5501 Trafalgar Road Part of Lots 3-5 Concession 8,Milton,Miscellaneous Communal,Halton-Peel,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-05-01,2021-05-31,15,mg/L,mon avg,1,18.5,18.5,None Required,Assessment Complete - No Action Required
Prescott Condominium Corporation No. 1,Prescott Condominium Corporation Sewage Treatment Plant,2890 Presqu'ile Rd Lefaivre,Alfred and Plantagenet,Miscellaneous Communal,Cornwall,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-01-01,2021-01-31,1,mg/L,mon avg,1,2.1,2.1,Action Plan Submitted - Implementing Improvements,Assessment Complete - Incident Resolved
Prescott Condominium Corporation No. 1,Prescott Condominium Corporation Sewage Treatment Plant,2890 Presqu'ile Rd Lefaivre,Alfred and Plantagenet,Miscellaneous Communal,Cornwall,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-02-01,2021-02-28,20,mg/L,mon avg,1,20.6,20.6,Operational Process Modification,Voluntary Abatement Program Underway
Prescott Condominium Corporation No. 1,Prescott Condominium Corporation Sewage Treatment Plant,2890 Presqu'ile Rd Lefaivre,Alfred and Plantagenet,Miscellaneous Communal,Cornwall,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-03-01,2021-03-31,20,mg/L,mon avg,1,21.6,21.6,Operational Process Modification,Assessment Complete - Incident Resolved
Prescott Condominium Corporation No. 1,Prescott Condominium Corporation Sewage Treatment Plant,2890 Presqu'ile Rd Lefaivre,Alfred and Plantagenet,Miscellaneous Communal,Cornwall,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-04-01,2021-04-30,20,mg/L,mon avg,1,23.08,23.08,Operational Process Modification,Assessment Complete - Incident Resolved
Prescott Condominium Corporation No. 1,Prescott Condominium Corporation Sewage Treatment Plant,2890 Presqu'ile Rd Lefaivre,Alfred and Plantagenet,Miscellaneous Communal,Cornwall,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-05-01,2021-05-31,20,mg/l,mon avg,1,33,33,Operational Process Modification,Assessment Complete - Incident Resolved
Prescott Condominium Corporation No. 1,Prescott Condominium Corporation Sewage Treatment Plant,2890 Presqu'ile Rd Lefaivre,Alfred and Plantagenet,Miscellaneous Communal,Cornwall,TOTAL AMMONIA NITROGEN,ECA/CofA/Permit Non-Compliance,2021-06-01,2021-06-30,20,mg/L,mon avg,1,25.3,25.3,Operational Process Modification,Assessment Complete - Incident Resolved
Prince Edward Estates Trustee Inc.,Young's Cove Waste Water Treatment Plant,"Lot 1, Concession West Side of Carrying Place",Prince Edward,Miscellaneous Communal,Peterborough,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-03-01,2021-03-31,0.1,mg/L,mon avg,1,0.17,0.17,Equipment Modified - Repaired - Replaced or Re-calibrated,Assessment Complete - Incident Resolved
Public Utilities Commission for the Municipality of Chatham-Kent,Chatham Water Pollution Control Plant,100 Irwin St,Chatham-Kent,Municipal Sewage,Windsor,ESCHERICHIA COLI,ECA/CofA/Permit Non-Compliance,2021-06-01,2021-06-30,200,CT/100mL,mon avg. on a geo. mean density,1,610,610,Equipment Modified - Repaired - Replaced or Re-calibrated; Operational Process Modification,Assessment Complete - Incident Resolved
Public Utilities Commission for the Municipality of Chatham-Kent,Clearville Park Treatment Plant,18498 Clearville Rd,Chatham-Kent,Municipal Sewage,Windsor,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-05-01,2021-05-31,0.7,mg/L,mon avg,1,0.9,0.9,Operational Process Modification,Assessment Complete - Incident Resolved
Public Utilities Commission for the Municipality of Chatham-Kent,Dresden Water Pollution Control Plant,700 Camden St Dresden Ontario,Chatham-Kent,Municipal Sewage,Windsor,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,ECA/CofA/Permit Non-Compliance,2021-09-01,2021-09-30,25,mg/L,mon avg,1,78,78,Operational Process Modification,Assessment Complete - Incident Resolved
Public Utilities Commission for the Municipality of Chatham-Kent,Dresden Water Pollution Control Plant,700 Camden St Dresden Ontario,Chatham-Kent,Municipal Sewage,Windsor,CARBONACEOUS BIOCHEMICAL OXYGEN DEMAND,ECA/CofA/Permit Non-Compliance,2021-09-01,2021-09-30,113,kg/d,mon avg,1,318,318,Operational Process Modification,Assessment Complete - Incident Resolved
Public Utilities Commission for the Municipality of Chatham-Kent,Dresden Water Pollution Control Plant,700 Camden St Dresden Ontario,Chatham-Kent,Municipal Sewage,Windsor,ESCHERICHIA COLI,ECA/CofA/Permit Non-Compliance,2021-09-01,2021-10-31,200,CT/100mL,mon avg. on a geo. mean density,2,500,10906,Operational Process Modification,Assessment Complete - Incident Resolved
Public Utilities Commission for the Municipality of Chatham-Kent,Dresden Water Pollution Control Plant,700 Camden St Dresden Ontario,Chatham-Kent,Municipal Sewage,Windsor,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-09-01,2021-10-31,1,mg/L,mon avg,2,1.2,6.5,Operational Process Modification,Assessment Complete - Incident Resolved
Public Utilities Commission for the Municipality of Chatham-Kent,Dresden Water Pollution Control Plant,700 Camden St Dresden Ontario,Chatham-Kent,Municipal Sewage,Windsor,"PHOSPHORUS, TOTAL",ECA/CofA/Permit Non-Compliance,2021-09-01,2021-09-30,4.5,kg/d,mon avg,1,26.6,26.6,Operational Process Modification,Assessment Complete - Incident Resolved
Public Utilities Commission for the Municipality of Chatham-Kent,Dresden Water Pollution Control Plant,700 Camden St Dresden Ontario,Chatham-Kent,Municipal Sewage,Windsor,TOTAL SUSPENDED SOLIDS,ECA/CofA/Permit Non-Compliance,2021-09-01,2021-10-31,25,mg/L,mon avg,2,41,229,Operational Process Modification,Assessment Complete - Incident Resolved
